,interactor_A,interactor_B,label
176216,P50078,P40515,0
176231,P50078,P43124,0
176232,P50078,P41808,0
176242,P50078,P32491,0
176253,P50078,P38232,0
176254,P50078,P32385,0
176266,P50078,P07703,0
176270,P50078,Q04067,0
176271,P50078,Q03750,0
176272,P50078,P25583,0
176292,P50078,P40465,0
176293,P50078,Q99219,0
176302,P50078,Q12513,0
176312,P50078,P36144,0
176316,P50078,P40302,0
176317,P50078,P43132,0
176321,P50078,Q03407,0
176322,P50078,P42944,0
176326,P50078,P53147,0
176327,P50078,Q02725,0
176332,P50078,P53729,0
176340,P50078,Q12497,0
176357,P50078,P04911,0
176359,P50078,P32496,0
176361,P50078,P53968,0
176364,P50078,P21242,0
176371,P50078,P41920,0
176374,P50078,P18634,0
176376,P50078,Q12253,0
176396,P50078,P09232,0
176412,P50078,Q03330,0
176416,P50078,Q04396,0
176426,P50078,P41911,0
176440,P50078,P38622,0
176443,P50078,P32473,0
176448,P50078,P23291,0
176449,P50078,Q12468,0
176450,P50078,Q12317,0
176464,P50078,P25694,0
176466,P50078,P24280,0
176469,P50078,P39926,0
176472,P50078,Q6Q5K6,0
176473,P50078,Q12215,0
176478,P50078,Q12233,0
176481,P50078,P25383,0
176484,P50078,Q04272,0
176487,P50078,P23285,0
176488,P50078,P48566,0
176495,P50078,Q03081,0
176498,P50078,P41833,0
176500,P50078,P38725,0
177046,P20486,Q03435,0
177048,P20486,Q04368,0
177054,P20486,P16649,0
177055,P20486,P53691,0
177062,P20486,P36118,0
177071,P20486,P43619,0
177074,P20486,Q06001,0
177078,P20486,Q03981,0
177080,P20486,P52553,0
177102,P20486,Q00582,0
177123,P20486,P38751,0
177131,P20486,P53295,0
177145,P20486,P52917,0
177147,P20486,P35203,0
177158,P20486,P28000,0
177184,P20486,P53237,0
177196,P20486,Q12489,0
177201,P20486,P50942,0
177220,P20486,P39729,0
177231,P20486,P38074,0
177246,P20486,P43123,0
177250,P20486,P21243,0
177255,P20486,Q12181,0
177256,P20486,P08539,0
177284,P20486,P53272,0
177300,P20486,P53343,0
177302,P20486,P40515,0
177317,P20486,P43124,0
177328,P20486,P32491,0
177339,P20486,P38232,0
177340,P20486,P32385,0
177351,P20486,P15380,0
177352,P20486,P07703,0
177357,P20486,Q03750,0
177358,P20486,P25583,0
177368,P20486,Q04493,0
177378,P20486,P40465,0
177387,P20486,Q12513,0
177397,P20486,P36144,0
177402,P20486,P43132,0
177406,P20486,Q03407,0
177407,P20486,P42944,0
177411,P20486,P53147,0
177412,P20486,Q02725,0
177417,P20486,P53729,0
177441,P20486,P04911,0
177443,P20486,P32496,0
177445,P20486,P53968,0
177454,P20486,Q12692,0
177455,P20486,P41920,0
177458,P20486,P18634,0
177460,P20486,Q12253,0
177480,P20486,P09232,0
177490,P20486,P34167,0
177496,P20486,Q03330,0
177508,P20486,Q04511,0
177524,P20486,P38622,0
177533,P20486,Q12468,0
177534,P20486,Q12317,0
177548,P20486,P25694,0
177553,P20486,P39926,0
177556,P20486,Q6Q5K6,0
177557,P20486,Q12215,0
177565,P20486,P25383,0
177568,P20486,Q04272,0
177571,P20486,P23285,0
177572,P20486,P48566,0
177578,P20486,Q03081,0
177581,P20486,P41833,0
177583,P20486,P38725,0
177586,Q03697,Q03435,0
177587,Q03697,P39946,0
177588,Q03697,Q04368,0
177594,Q03697,P16649,0
177595,Q03697,P53691,0
177602,Q03697,P36118,0
177611,Q03697,P43619,0
177618,Q03697,Q03981,0
177642,Q03697,Q00582,0
177663,Q03697,P38751,0
177669,Q03697,P32500,0
177683,Q03697,P28239,0
177685,Q03697,P52917,0
177687,Q03697,P35203,0
177698,Q03697,P28000,0
177699,Q03697,P08679,0
177724,Q03697,P53237,0
177740,Q03697,P50942,0
177759,Q03697,P39729,0
177771,Q03697,P50095,0
177785,Q03697,P43123,0
177789,Q03697,P21243,0
177795,Q03697,P08539,0
177824,Q03697,P53272,0
177830,Q03697,Q03525,0
177833,Q03697,P25575,0
177840,Q03697,P53343,0
177842,Q03697,P40515,0
177852,Q03697,P26449,0
177857,Q03697,P43124,0
177858,Q03697,P41808,0
177868,Q03697,P32491,0
177879,Q03697,P38232,0
177880,Q03697,P32385,0
177892,Q03697,P07703,0
177896,Q03697,Q04067,0
177897,Q03697,Q03750,0
177898,Q03697,P25583,0
177908,Q03697,Q04493,0
177918,Q03697,P40465,0
177924,Q03697,P24870,0
177928,Q03697,Q12513,0
177938,Q03697,P36144,0
177943,Q03697,P43132,0
177947,Q03697,Q03407,0
177948,Q03697,P42944,0
177953,Q03697,Q02725,0
177955,Q03697,P46680,0
177958,Q03697,P53729,0
177966,Q03697,Q12497,0
177987,Q03697,P53968,0
177990,Q03697,P21242,0
178000,Q03697,P18634,0
178002,Q03697,Q12253,0
178022,Q03697,P09232,0
178032,Q03697,P34167,0
178038,Q03697,Q03330,0
178050,Q03697,Q04511,0
178052,Q03697,P41911,0
178069,Q03697,P32473,0
178075,Q03697,Q12468,0
178076,Q03697,Q12317,0
178098,Q03697,Q6Q5K6,0
178099,Q03697,Q12215,0
178110,Q03697,Q04272,0
178113,Q03697,P23285,0
178114,Q03697,P48566,0
178120,Q03697,P24868,0
178124,Q03697,P41833,0
178137,Q05031,P16649,0
178183,Q05031,Q00582,0
178265,Q05031,P53237,0
178327,Q05031,P43123,0
178366,Q05031,P53272,0
178382,Q05031,P53343,0
178399,Q05031,P43124,0
178421,Q05031,P38232,0
178422,Q05031,P32385,0
178470,Q05031,Q12513,0
178489,Q05031,Q03407,0
178490,Q05031,P42944,0
178500,Q05031,P53729,0
178617,Q05031,Q12468,0
178640,Q05031,Q6Q5K6,0
179757,P53769,Q03435,0
179758,P53769,P39946,0
179759,P53769,Q04368,0
179765,P53769,P16649,0
179766,P53769,P53691,0
179773,P53769,P36118,0
179782,P53769,P43619,0
179785,P53769,Q06001,0
179787,P53769,Q12377,0
179789,P53769,Q03981,0
179794,P53769,P50623,0
179795,P53769,P53939,0
179802,P53769,P20081,0
179804,P53769,P53917,0
179805,P53769,Q00246,0
179811,P53769,P38784,0
179813,P53769,Q00582,0
179815,P53769,Q12306,0
179816,P53769,Q99288,0
179827,P53769,P19735,0
179834,P53769,P38751,0
179837,P53769,P32502,0
179842,P53769,P53295,0
179845,P53769,P47122,0
179846,P53769,P06780,0
179852,P53769,P25343,0
179856,P53769,P52917,0
179869,P53769,P28000,0
179870,P53769,P08679,0
179880,P53769,Q07528,0
179893,P53769,P11710,0
179899,P53769,Q07622,0
179900,P53769,P07274,0
179910,P53769,Q12300,0
179912,P53769,P50942,0
179913,P53769,P38815,0
179916,P53769,Q12446,0
179917,P53769,P13902,0
179919,P53769,P36100,0
179931,P53769,P39729,0
179932,P53769,P23059,0
179938,P53769,P38962,0
179942,P53769,P38074,0
179944,P53769,Q00776,0
179946,P53769,P39105,0
179956,P53769,P38700,0
179957,P53769,P43123,0
179961,P53769,P21243,0
179967,P53769,P08539,0
179972,P53769,P25555,0
179983,P53769,P13099,0
179990,P53769,P04161,0
179996,P53769,P53272,0
180007,P53769,P32828,0
180010,P53769,P18562,0
180012,P53769,P53343,0
180020,P53769,Q04175,0
180022,P53769,Q12242,0
180026,P53769,P32497,0
180028,P53769,P43124,0
180029,P53769,P41808,0
180035,P53769,Q08754,0
180036,P53769,Q12260,0
180039,P53769,P32491,0
180050,P53769,P38232,0
180051,P53769,P32385,0
180059,P53769,P53754,0
180062,P53769,P15380,0
180063,P53769,P07703,0
180067,P53769,Q04067,0
180068,P53769,Q03750,0
180070,P53769,P25355,0
180079,P53769,Q04493,0
180090,P53769,Q99219,0
180095,P53769,P24870,0
180096,P53769,P32838,0
180100,P53769,Q08273,0
180109,P53769,P36144,0
180111,P53769,P33308,0
180113,P53769,P40302,0
180114,P53769,P43132,0
180118,P53769,Q03407,0
180119,P53769,P42944,0
180124,P53769,Q02725,0
180126,P53769,P46680,0
180129,P53769,P53729,0
180137,P53769,Q12497,0
180147,P53769,P40479,0
180154,P53769,P04911,0
180156,P53769,P32496,0
180161,P53769,P21242,0
180167,P53769,Q12692,0
180168,P53769,P41920,0
180171,P53769,P18634,0
180173,P53769,Q12253,0
180181,P53769,P47025,0
180183,P53769,P01120,0
180203,P53769,P34167,0
180206,P53769,P13856,0
180209,P53769,Q03330,0
180213,P53769,Q04396,0
180223,P53769,P41911,0
180237,P53769,P38622,0
180245,P53769,P23291,0
180246,P53769,Q12468,0
180247,P53769,Q12317,0
180248,P53769,P38303,0
180258,P53769,Q03048,0
180259,P53769,P19073,0
180261,P53769,P25694,0
180263,P53769,P24280,0
180266,P53769,P39926,0
180269,P53769,Q6Q5K6,0
180270,P53769,Q12215,0
180274,P53769,P38953,0
180275,P53769,Q12233,0
180278,P53769,P25383,0
180280,P53769,P38143,0
180281,P53769,Q04272,0
180284,P53769,P23285,0
180285,P53769,P48566,0
180287,P53769,P04786,0
180288,P53769,Q99394,0
180291,P53769,P24868,0
180292,P53769,Q03081,0
180842,P38270,Q03900,0
180843,P38270,Q03435,0
180844,P38270,P39946,0
180846,P38270,P25651,0
180851,P38270,P16649,0
180852,P38270,P53691,0
180854,P38270,P40164,0
180855,P38270,P32793,0
180856,P38270,P36157,0
180857,P38270,P25344,0
180859,P38270,P36118,0
180863,P38270,P0C0X0,0
180865,P38270,P39014,0
180868,P38270,P43619,0
180869,P38270,P00546,0
180870,P38270,Q06410,0
180871,P38270,Q06001,0
180873,P38270,Q12377,0
180874,P38270,P32505,0
180876,P38270,P32911,0
180877,P38270,P52553,0
180879,P38270,Q12335,0
180880,P38270,P50623,0
180881,P38270,P53939,0
180882,P38270,P36162,0
180885,P38270,Q12417,0
180887,P38270,Q04048,0
180888,P38270,P20081,0
180889,P38270,Q05930,0
180890,P38270,P53917,0
180891,P38270,Q00246,0
180892,P38270,Q03063,0
180893,P38270,P26448,0
180896,P38270,Q99181,0
180897,P38270,P38784,0
180898,P38270,P47093,0
180899,P38270,Q00582,0
180901,P38270,Q12306,0
180902,P38270,Q99288,0
180904,P38270,P11433,0
180905,P38270,P29366,0
180907,P38270,P32354,0
180911,P38270,P40485,0
180913,P38270,P19735,0
180917,P38270,Q04839,0
180920,P38270,P38751,0
180922,P38270,P52286,0
180923,P38270,P32502,0
180924,P38270,P38871,0
180925,P38270,P25453,0
180926,P38270,P32500,0
180928,P38270,P53295,0
180931,P38270,P47122,0
180932,P38270,P06780,0
180937,P38270,Q12020,0
180938,P38270,P25343,0
180939,P38270,P46946,0
180940,P38270,P28239,0
180942,P38270,P52917,0
180943,P38270,P53437,0
180944,P38270,P35203,0
180949,P38270,Q12516,0
180950,P38270,P38346,0
180953,P38270,Q08229,0
180954,P38270,P25693,0
180955,P38270,P28000,0
180956,P38270,P08679,0
180960,P38270,Q03503,0
180961,P38270,P38147,0
180964,P38270,P38862,0
180965,P38270,P25454,0
180966,P38270,Q07528,0
180967,P38270,Q99383,0
180968,P38270,P28004,0
180969,P38270,Q02574,0
180970,P38270,P48581,0
180971,P38270,P06243,0
180972,P38270,P17157,0
180973,P38270,P19262,0
180974,P38270,P36075,0
180977,P38270,P48837,0
180978,P38270,P34164,0
180979,P38270,P11710,0
180981,P38270,P53237,0
180984,P38270,P17214,0
180985,P38270,Q07622,0
180986,P38270,P07274,0
180988,P38270,P30283,0
180989,P38270,Q02821,0
180990,P38270,P32337,0
180993,P38270,Q12489,0
180996,P38270,Q12300,0
180998,P38270,P50942,0
180999,P38270,P38815,0
181002,P38270,Q12446,0
181003,P38270,P13902,0
181005,P38270,P36100,0
181006,P38270,P32602,0
181010,P38270,P01123,0
181012,P38270,P40956,0
181016,P38270,Q03177,0
181017,P38270,P39729,0
181018,P38270,P23059,0
181019,P38270,P53040,0
181020,P38270,P06843,0
181021,P38270,P38261,0
181022,P38270,P38987,0
181024,P38270,P38962,0
181026,P38270,P38555,0
181027,P38270,P50113,0
181028,P38270,P38074,0
181029,P38270,P50095,0
181030,P38270,Q00776,0
181032,P38270,P39105,0
181034,P38270,P53726,0
181041,P38270,P28495,0
181042,P38270,P38700,0
181043,P38270,P43123,0
181044,P38270,P12954,0
181047,P38270,P21243,0
181051,P38270,P32912,0
181052,P38270,Q12181,0
181053,P38270,Q06440,0
181056,P38270,P23292,0
181057,P38270,P25555,0
181061,P38270,Q03656,0
181063,P38270,P08468,0
181064,P38270,P38217,0
181065,P38270,P24869,0
181068,P38270,P13099,0
181069,P38270,Q12457,0
181070,P38270,P39551,0
181075,P38270,P04161,0
181081,P38270,P53272,0
181084,P38270,Q12433,0
181087,P38270,Q03525,0
181090,P38270,P25575,0
181092,P38270,P32828,0
181094,P38270,Q12018,0
181095,P38270,P18562,0
181097,P38270,P53343,0
181106,P38270,Q04175,0
181108,P38270,Q12242,0
181112,P38270,P32497,0
181114,P38270,P43124,0
181115,P38270,P41808,0
181116,P38270,P32582,0
181121,P38270,Q08754,0
181122,P38270,Q12260,0
181125,P38270,P32491,0
181126,P38270,P28320,0
181135,P38270,P23287,0
181137,P38270,P32385,0
181138,P38270,P39731,0
181144,P38270,P39081,0
181145,P38270,P53754,0
181147,P38270,P34077,0
181148,P38270,P15380,0
181149,P38270,P07703,0
181150,P38270,P23561,0
181152,P38270,Q02784,0
181153,P38270,Q04067,0
181154,P38270,Q03750,0
181155,P38270,P25583,0
181156,P38270,P25355,0
181165,P38270,Q04493,0
181170,P38270,P38694,0
181175,P38270,P40465,0
181176,P38270,Q99219,0
181177,P38270,Q12298,0
181181,P38270,P24870,0
181182,P38270,P32838,0
181183,P38270,Q99260,0
181184,P38270,P43544,0
181185,P38270,Q12513,0
181186,P38270,Q08273,0
181187,P38270,P52918,0
181192,P38270,P38041,0
181196,P38270,P53921,0
181197,P38270,P33308,0
181199,P38270,P40302,0
181200,P38270,P43132,0
181204,P38270,Q03407,0
181205,P38270,P42944,0
181209,P38270,P53147,0
181210,P38270,Q02725,0
181212,P38270,P46680,0
181215,P38270,P53729,0
181219,P38270,Q06102,0
181223,P38270,Q12497,0
181233,P38270,P40479,0
181240,P38270,P04911,0
181242,P38270,P32496,0
181243,P38270,Q03776,0
181244,P38270,P53968,0
181247,P38270,P21242,0
181253,P38270,Q12692,0
181254,P38270,P41920,0
181256,P38270,Q04902,0
181259,P38270,Q12253,0
181261,P38270,P53244,0
181263,P38270,Q04226,0
181266,P38270,P12612,0
181267,P38270,P47025,0
181269,P38270,P01120,0
181272,P38270,P25349,0
181279,P38270,P09232,0
181282,P38270,P06838,0
181284,P38270,Q04749,0
181289,P38270,P34167,0
181290,P38270,P13574,0
181292,P38270,P13856,0
181295,P38270,Q03330,0
181297,P38270,Q12380,0
181299,P38270,Q04396,0
181302,P38270,P06782,0
181304,P38270,P50111,0
181305,P38270,P32499,0
181307,P38270,Q04511,0
181309,P38270,P41911,0
181312,P38270,P17123,0
181313,P38270,Q04087,0
181315,P38270,Q00916,0
181320,P38270,P22213,0
181323,P38270,P38622,0
181326,P38270,P32473,0
181331,P38270,P23291,0
181333,P38270,Q12317,0
181334,P38270,P38303,0
181339,P38270,P25586,0
181344,P38270,Q03048,0
181345,P38270,P19073,0
181347,P38270,P25694,0
181348,P38270,P38234,0
181349,P38270,P24280,0
181352,P38270,P39926,0
181354,P38270,P07262,0
181355,P38270,Q6Q5K6,0
181356,P38270,Q12215,0
181360,P38270,P38953,0
181361,P38270,Q12233,0
181362,P38270,Q12330,0
181364,P38270,P25383,0
181366,P38270,P38143,0
181367,P38270,Q04272,0
181368,P38270,P53124,0
181371,P38270,P48566,0
181373,P38270,P04786,0
181374,P38270,Q99394,0
181376,P38270,P38883,0
181377,P38270,P24868,0
181378,P38270,Q03081,0
181381,P38270,P41833,0
181383,P38270,P38725,0
182472,P14680,Q03435,0
182474,P14680,Q04368,0
182497,P14680,P43619,0
182528,P14680,Q00582,0
182584,P14680,P28000,0
182610,P14680,P53237,0
182645,P14680,P39729,0
182681,P14680,P08539,0
182710,P14680,P53272,0
182726,P14680,P53343,0
182728,P14680,P40515,0
182765,P14680,P38232,0
182766,P14680,P32385,0
182782,P14680,Q04067,0
182804,P14680,P40465,0
182814,P14680,Q12513,0
182823,P14680,P36144,0
182832,P14680,Q03407,0
182833,P14680,P42944,0
182843,P14680,P53729,0
182851,P14680,Q12497,0
182868,P14680,P04911,0
182875,P14680,P21242,0
182882,P14680,P41920,0
182885,P14680,P18634,0
182887,P14680,Q12253,0
182937,P14680,P41911,0
182960,P14680,Q12468,0
182961,P14680,Q12317,0
182992,P14680,P25383,0
182998,P14680,P23285,0
182999,P14680,P48566,0
183006,P14680,Q03081,0
183014,P53980,Q03435,0
183015,P53980,P39946,0
183016,P53980,Q04368,0
183030,P53980,P36118,0
183039,P53980,P43619,0
183042,P53980,Q06001,0
183046,P53980,Q03981,0
183048,P53980,P52553,0
183068,P53980,P38784,0
183070,P53980,Q00582,0
183073,P53980,Q99288,0
183097,P53980,P32500,0
183099,P53980,P53295,0
183113,P53980,P52917,0
183126,P53980,P28000,0
183152,P53980,P53237,0
183176,P53980,P36100,0
183188,P53980,P39729,0
183218,P53980,P21243,0
183224,P53980,P08539,0
183239,P53980,P36131,0
183240,P53980,P13099,0
183253,P53980,P53272,0
183269,P53980,P53343,0
183271,P53980,P40515,0
183281,P53980,P26449,0
183287,P53980,P41808,0
183294,P53980,Q12260,0
183308,P53980,P38232,0
183309,P53980,P32385,0
183321,P53980,P07703,0
183325,P53980,Q04067,0
183326,P53980,Q03750,0
183327,P53980,P25583,0
183333,P53980,Q12250,0
183337,P53980,Q04493,0
183347,P53980,P40465,0
183353,P53980,P24870,0
183357,P53980,Q12513,0
183367,P53980,P36144,0
183372,P53980,P43132,0
183376,P53980,Q03407,0
183377,P53980,P42944,0
183381,P53980,P53147,0
183382,P53980,Q02725,0
183387,P53980,P53729,0
183395,P53980,Q12497,0
183412,P53980,P04911,0
183416,P53980,P53968,0
183419,P53980,P21242,0
183425,P53980,Q12692,0
183426,P53980,P41920,0
183429,P53980,P18634,0
183431,P53980,Q12253,0
183449,P53980,P14693,0
183451,P53980,P09232,0
183467,P53980,Q03330,0
183481,P53980,P41911,0
183495,P53980,P38622,0
183498,P53980,P32473,0
183503,P53980,P23291,0
183504,P53980,Q12468,0
183505,P53980,Q12317,0
183519,P53980,P25694,0
183524,P53980,P39926,0
183526,P53980,P07262,0
183528,P53980,Q12215,0
183536,P53980,P25383,0
183539,P53980,Q04272,0
183542,P53980,P23285,0
183543,P53980,P48566,0
183546,P53980,Q99394,0
183549,P53980,P24868,0
183550,P53980,Q03081,0
183553,P53980,P41833,0
183614,P35497,Q00582,0
183670,P35497,P28000,0
183695,P35497,P53237,0
183728,P35497,P39729,0
183792,P35497,P53272,0
183808,P35497,P53343,0
183847,P35497,P38232,0
183864,P35497,Q04067,0
183934,P35497,Q12497,0
183958,P35497,P21242,0
184020,P35497,P41911,0
184043,P35497,Q12468,0
185233,Q03900,P16649,0
185235,Q03900,P53177,0
185261,Q03900,Q12246,0
185347,Q03900,Q05787,0
185353,Q03900,P39977,0
185388,Q03900,P15705,0
185413,Q03900,P38890,0
185414,Q03900,P53973,0
185428,Q03900,P40588,0
185429,Q03900,P46943,0
185432,Q03900,Q00582,0
185469,Q03900,P53899,0
185499,Q03900,P38697,0
185521,Q03900,P53721,0
185529,Q03900,P40326,0
185555,Q03900,Q04004,0
185574,Q03900,P38268,0
185581,Q03900,P34237,0
185648,Q03900,P47038,0
185666,Q03900,P43594,0
185682,Q03900,P38176,0
185687,Q03900,P52917,0
185742,Q03900,P28000,0
185745,Q03900,P38740,0
185746,Q03900,P54784,0
185759,Q03900,P38716,0
185766,Q03900,P40063,0
185777,Q03900,P40075,0
185808,Q03900,Q12318,0
185835,Q03900,P21269,0
185842,Q03900,P25044,0
185855,Q03900,P53237,0
185890,Q03900,P39729,0
185916,Q03900,P43123,0
185955,Q03900,P53272,0
185971,Q03900,P53343,0
185998,Q03900,P32491,0
186009,Q03900,P38232,0
186026,Q03900,Q04067,0
186048,Q03900,P40465,0
186058,Q03900,Q12513,0
186073,Q03900,P43132,0
186077,Q03900,Q03407,0
186078,Q03900,P42944,0
186096,Q03900,Q12497,0
186120,Q03900,P21242,0
186132,Q03900,Q12253,0
186162,Q03900,P34167,0
186182,Q03900,P41911,0
186205,Q03900,Q12468,0
186220,Q03900,P25694,0
186228,Q03900,Q6Q5K6,0
186260,Q03435,P40325,0
186263,Q03435,Q04368,0
186270,Q03435,P53724,0
186272,Q03435,Q08446,0
186278,Q03435,P53845,0
186282,Q03435,P15108,0
186285,Q03435,P53835,0
186286,Q03435,P04037,0
186289,Q03435,P32485,0
186295,Q03435,P38348,0
186298,Q03435,P46997,0
186302,Q03435,P32910,0
186308,Q03435,P16649,0
186309,Q03435,P53691,0
186310,Q03435,P53177,0
186316,Q03435,Q00772,0
186323,Q03435,P36125,0
186330,Q03435,P07278,0
186332,Q03435,P36118,0
186336,Q03435,Q12246,0
186340,Q03435,P05150,0
186348,Q03435,Q99332,0
186356,Q03435,P38870,0
186360,Q03435,P47154,0
186365,Q03435,Q12241,0
186366,Q03435,Q00539,0
186373,Q03435,Q06001,0
186375,Q03435,P32525,0
186376,Q03435,P25337,0
186377,Q03435,Q12436,0
186380,Q03435,P43577,0
186383,Q03435,Q12377,0
186385,Q03435,P14359,0
186387,Q03435,Q03919,0
186393,Q03435,Q03981,0
186398,Q03435,P32911,0
186399,Q03435,P53309,0
186400,Q03435,P25646,0
186405,Q03435,P15790,0
186406,Q03435,P52553,0
186408,Q03435,P06785,0
186414,Q03435,Q12335,0
186421,Q03435,Q05787,0
186423,Q03435,P53061,0
186427,Q03435,P39977,0
186430,Q03435,P53038,0
186432,Q03435,P39923,0
186441,Q03435,Q12417,0
186444,Q03435,P35729,0
186445,Q03435,P34078,0
186447,Q03435,Q12515,0
186452,Q03435,P33759,0
186455,Q03435,Q08492,0
186456,Q03435,Q04048,0
186457,Q03435,P20081,0
186458,Q03435,P40560,0
186459,Q03435,Q03441,0
186462,Q03435,P15705,0
186468,Q03435,P53738,0
186476,Q03435,P53281,0
186480,Q03435,P47069,0
186497,Q03435,P32584,0
186502,Q03435,P40588,0
186503,Q03435,P46943,0
186505,Q03435,Q12107,0
186506,Q03435,Q00582,0
186513,Q03435,P25299,0
186516,Q03435,P31383,0
186523,Q03435,P40087,0
186532,Q03435,P47079,0
186540,Q03435,P38302,0
186543,Q03435,P53899,0
186545,Q03435,P32857,0
186546,Q03435,P11433,0
186554,Q03435,P53142,0
186558,Q03435,Q08685,0
186559,Q03435,P21268,0
186560,Q03435,Q04401,0
186565,Q03435,P38932,0
186567,Q03435,Q05785,0
186568,Q03435,P87283,0
186571,Q03435,Q04149,0
186573,Q03435,P38697,0
186575,Q03435,P53169,0
186580,Q03435,P19454,0
186584,Q03435,P38195,0
186587,Q03435,P25293,0
186589,Q03435,P38257,0
186592,Q03435,P53740,0
186594,Q03435,Q05610,0
186597,Q03435,P25620,0
186603,Q03435,P40326,0
186607,Q03435,P40559,0
186610,Q03435,P39677,0
186612,Q03435,P48836,0
186618,Q03435,Q06592,0
186621,Q03435,P21374,0
186622,Q03435,Q12277,0
186624,Q03435,P43603,0
186625,Q03435,P43545,0
186629,Q03435,Q04004,0
186633,Q03435,P46972,0
186636,Q03435,Q12347,0
186637,Q03435,P38166,0
186647,Q03435,Q12493,0
186648,Q03435,P38268,0
186649,Q03435,P39734,0
186653,Q03435,P38165,0
186655,Q03435,P34237,0
186658,Q03435,P38871,0
186660,Q03435,Q12452,0
186666,Q03435,Q03497,0
186667,Q03435,P38796,0
186668,Q03435,P48568,0
186670,Q03435,P38816,0
186675,Q03435,Q12115,0
186677,Q03435,Q12292,0
186680,Q03435,P43592,0
186683,Q03435,P38804,0
186688,Q03435,P07834,0
186693,Q03435,P32563,0
186695,Q03435,P39945,0
186697,Q03435,P38693,0
186701,Q03435,Q12520,0
186704,Q03435,P47122,0
186708,Q03435,Q04322,0
186712,Q03435,Q02336,0
186714,Q03435,P40581,0
186720,Q03435,P43634,0
186721,Q03435,P46679,0
186723,Q03435,P32572,0
186726,Q03435,Q03557,0
186728,Q03435,Q12287,0
186730,Q03435,P38769,0
186739,Q03435,Q12023,0
186740,Q03435,P43594,0
186751,Q03435,P25343,0
186755,Q03435,P35734,0
186757,Q03435,P38176,0
186762,Q03435,P52917,0
186763,Q03435,P22215,0
186766,Q03435,P89886,0
186767,Q03435,P53437,0
186768,Q03435,P36116,0
186770,Q03435,P17558,0
186772,Q03435,Q04299,0
186776,Q03435,P38633,0
186778,Q03435,P41834,0
186779,Q03435,P32939,0
186780,Q03435,P35203,0
186782,Q03435,P53190,0
186784,Q03435,P25298,0
186787,Q03435,P32350,0
186790,Q03435,Q12094,0
186793,Q03435,P09032,0
186796,Q03435,Q12516,0
186805,Q03435,Q02948,0
186807,Q03435,P38182,0
186815,Q03435,Q08214,0
186817,Q03435,P28000,0
186819,Q03435,P43625,0
186820,Q03435,P38740,0
186821,Q03435,P54784,0
